Gene	HT-29
LOC730159	 1.778655e-01
LOC730183	-1.951938e-01
LOC81691	 1.526137e-01
LOH12CR1	-5.208560e-02
LONP1	-1.686707e+00
LONP2	 1.714109e-01
LONRF1	 4.142986e-02
LONRF2	 6.923848e-02
LONRF3	 9.234999e-02
LOR	 1.031641e-01
LOX	 7.554622e-02
LOXHD1	 1.863521e-01
LOXL1	 1.886390e-01
LOXL2	-2.923430e-02
LOXL3	 6.853140e-02
LOXL4	 4.587694e-02
LPA	-4.490260e-01
LPAR1	-6.282566e-02
LPAR2	 5.501411e-02
LPAR3	 5.949632e-02
LPAR4	 9.848210e-02
LPAR5	-2.103379e-02
LPAR6	-1.153298e-01
LPCAT1	 1.130655e-01
LPCAT2	 1.127891e-01
LPCAT3	-1.174579e-01
LPCAT4	 2.029923e-01
LPGAT1	-1.817074e-03
LPHN1	 2.074752e-01
LPHN2	-3.444027e-02
LPHN3	 1.129487e-01
LPIN1	-6.336371e-02
LPIN2	 1.745605e-01
LPIN3	 3.152842e-02
LPL	 1.615593e-01
LPO	-4.062835e-01
LPP	 2.492581e-01
LPPR1	-3.126785e-02
LPPR2	 1.416786e-01
LPPR3	-5.687841e-02
LPPR4	-3.795880e-02
LPPR5	 2.638794e-01
LPXN	-1.640792e-01
LRAT	-8.788335e-02
LRBA	 1.448496e-02
LRCH1	 5.103474e-02
LRCH2	-4.640997e-03
LRCH3	 1.249018e-01
LRCH4	-2.475176e-01
LRCOL1	 1.225874e-01
LRFN1	 1.401536e-01
LRFN2	 1.033645e-01
LRFN3	 1.701506e-02
LRFN4	 1.156579e-01
LRFN5	 3.495677e-01
LRG1	 2.146571e-01
LRGUK	 1.092646e-01
LRIF1	 1.393506e-01
LRIG1	 1.262561e-01
LRIG2	 3.920350e-02
LRIG3	 3.393906e-01
LRIT1	-5.857768e-03
LRIT2	-6.615603e-02
LRIT3	 2.713356e-02
LRMP	-1.187776e-01
LRP1	-1.845795e-02
LRP10	 7.756242e-02
LRP11	 1.806871e-01
LRP12	 2.127906e-01
LRP1B	-4.879682e-03
LRP2	 3.771082e-02
LRP2BP	 1.247396e-01
LRP3	-2.066703e-01
LRP4	 9.399104e-02
LRP5	-1.677765e-02
LRP5L	 2.260831e-01
LRP6	-2.322917e-01
LRP8	 4.647252e-02
LRPAP1	 6.498195e-02
LRPPRC	-6.504962e-01
LRR1	-7.822664e-01
LRRC1	 2.900869e-02
LRRC10	-6.688473e-02
LRRC10B	 1.398727e-01
LRRC14	 1.009889e-01
LRRC14B	 1.734352e-01
LRRC15	 1.321850e-01
LRRC16A	 6.656408e-02
LRRC16B	 6.112377e-03
LRRC17	 2.364143e-01
LRRC18	-7.967065e-02
LRRC19	 4.414937e-02
LRRC2	-2.245575e-01
LRRC20	-2.581013e-02
LRRC23	-1.902116e-01
LRRC24	 4.480024e-02
LRRC25	-1.011575e-01
LRRC26	-1.718501e-01
LRRC27	 7.318774e-03
LRRC28	 1.601866e-01
LRRC29	 1.925973e-01
LRRC3	-1.611301e-01
LRRC30	 3.372828e-02
LRRC31	 8.262661e-02
LRRC32	 1.775678e-01
LRRC33	 1.235277e-01
LRRC34	 1.390309e-01
LRRC36	 4.564121e-02
LRRC37A	-2.848094e-02
LRRC37A2	 2.783285e-02
LRRC37A3	-5.347669e-02
LRRC37B	 3.859443e-01
LRRC38	 1.715646e-01
LRRC39	 1.984266e-01
LRRC3B	-1.115978e-01
LRRC3C	-4.262927e-02
LRRC4	-2.457055e-02
LRRC40	 3.624701e-01
LRRC41	 2.750108e-01
LRRC42	 7.556284e-02
LRRC43	 1.693546e-01
LRRC45	 1.295777e-02
LRRC46	 1.673345e-01
LRRC47	 2.447978e-01
LRRC48	-1.018847e-02
LRRC49	 1.547031e-01
LRRC4B	-7.687651e-02
LRRC4C	-5.235759e-02
LRRC52	-4.299429e-02
LRRC55	-2.005093e-01
LRRC56	 1.128203e-01
LRRC57	 2.878786e-01
LRRC58	 2.005519e-01
LRRC59	 1.223351e-02
LRRC6	 1.459247e-01
LRRC61	-3.014634e-02
LRRC66	 1.354405e-02
LRRC7	 4.554437e-01
LRRC70	-9.408088e-02
LRRC71	 8.983084e-02
LRRC72	 9.197489e-02
LRRC73	-9.296966e-02
LRRC8A	 2.490260e-02
LRRC8B	 2.857108e-01
LRRC8C	 2.121503e-02
LRRC8D	 1.328512e-01
LRRC8E	-1.254503e-01
LRRCC1	 9.208853e-02
LRRD1	 1.122811e-01
LRRFIP1	-6.184176e-02
LRRFIP2	 7.651852e-02
LRRIQ1	 1.571845e-01
LRRIQ3	 4.536794e-01
LRRIQ4	-4.306724e-02
LRRK1	 1.850372e-01
LRRK2	 1.335876e-02
LRRN1	 2.106406e-01
LRRN2	-1.550499e-01
LRRN3	-1.615459e-02
LRRN4	-1.463092e-01
LRRN4CL	-1.142982e-01
LRRTM1	 2.754705e-01
LRRTM2	 1.314101e-01
LRRTM3	-7.641787e-02
LRRTM4	 8.906520e-02
LRSAM1	 1.754764e-01
LRTM1	 4.379006e-02
LRTM2	 8.202130e-02
LRTOMT	-2.136235e-02
LRWD1	 1.040905e-01
LSAMP	-3.772301e-02
LSG1	-1.184535e-01
LSM1	 2.823308e-01
LSM10	-2.320940e-01
LSM11	-1.371296e+00
LSM12	 2.673158e-02
LSM14A	 2.692473e-01
LSM14B	 3.049983e-01
LSM2	-1.588534e+00
LSM3	-7.971581e-01
LSM4	-9.253493e-01
LSM5	-1.252612e-01
LSM6	-8.157120e-01
LSM7	-1.188170e+00
LSMD1	-6.788183e-01
LSMEM1	-1.156814e-01
LSMEM2	 8.477308e-02
LSP1	 2.469421e-01
LSR	-6.020320e-02
LSS	-3.212928e-02
LST1	 3.159228e-02
LTA	-1.991887e-02
LTA4H	 7.337515e-02
LTB	 2.827504e-02
LTB4R	-3.010932e-01
LTB4R2	-3.054368e-01
LTBP1	-5.584330e-02
LTBP2	-2.182732e-01
LTBP3	-1.304675e-01
LTBP4	 1.558449e-01
LTBR	 4.266278e-02
LTC4S	 2.373097e-02
LTF	-1.076691e-01
LTK	 4.827451e-02
LTN1	 1.247829e-01
LTV1	-7.415306e-01
LUC7L	 1.826427e-01
LUC7L2	 1.493023e-01
LUC7L3	-1.890939e-01
LUM	 9.198386e-02
LURAP1	-2.766575e-02
LURAP1L	-3.241535e-02
LUZP1	-6.115612e-02
LUZP2	-1.247190e-01
LUZP4	 3.545374e-02
LUZP6	-2.522709e-02
LXN	 2.186031e-01
LY6D	-2.092646e-02
LY6E	 1.878166e-01
LY6G5B	 1.462406e-01
LY6G5C	 9.665785e-02
LY6G6C	 2.964430e-01
LY6G6D	 8.183221e-03
LY6G6F	 2.650948e-01
LY6H	 1.609894e-01
LY6K	 1.267210e-01
LY75	 1.123858e-01
LY75-CD302	-2.116904e-01
LY86	-1.621608e-02
LY9	-4.103411e-03
LY96	 1.171583e-01
LYAR	 3.369782e-01
LYG1	 1.012948e-01
LYG2	 1.571089e-02
LYL1	 1.368790e-01
LYN	 1.123116e-01
LYNX1	 1.611035e-01
LYPD1	-6.448951e-02
LYPD2	-6.530869e-02
LYPD3	 3.319499e-02
LYPD4	-5.883629e-02
LYPD5	 1.565315e-01
LYPD6	-2.543992e-01
LYPD6B	-9.646024e-02
LYPD8	-8.598672e-02
LYPLA1	-7.107476e-03
LYPLA2	-4.840110e-02
LYPLAL1	 1.289672e-01
LYRM1	 2.863695e-01
LYRM2	 4.948034e-02
LYRM4	-1.603537e-01
LYRM5	 1.068914e-01
LYRM7	 7.401719e-02
LYRM9	-6.697344e-02
LYSMD1	 7.741553e-02
LYSMD2	 3.510317e-02
LYSMD3	 1.944851e-01
LYSMD4	 3.362519e-01
LYST	-1.022767e-01
LYVE1	-8.153874e-02
LYZ	 1.782980e-01
LYZL1	 5.185031e-02
LYZL2	 2.813817e-01
LYZL4	-1.422405e-01
LYZL6	-2.302482e-01
LZIC	 8.561363e-02
LZTFL1	 2.236328e-01
LZTR1	 3.635474e-01
LZTS1	 1.394629e-01
LZTS2	 4.270519e-02
M1AP	-1.529671e-01
M6PR	-9.875460e-02
MAATS1	 1.640432e-01
MAB21L1	 1.735785e-01
MAB21L2	 2.864091e-01
MAB21L3	 4.905155e-02
MACC1	-1.662360e-02
MACF1	 2.373724e-01
MACROD1	 1.795024e-01
MACROD2	 1.274212e-01
MAD1L1	-9.842367e-02
MAD2L1	-1.557810e+00
MAD2L1BP	 2.971462e-02
MAD2L2	-2.920509e-01
MADCAM1	 1.305385e-01
MADD	 4.843723e-02
MAEA	-6.439545e-02
MAEL	 2.375032e-03
MAF	 1.003575e-01
MAF1	-1.083384e-01
MAFA	-1.861423e-01
MAFB	 1.454881e-01
MAFF	 1.222237e-01
MAFG	 2.400078e-01
MAFK	 1.091858e-03
MAG	-1.136906e-01
MAGEA1	 2.344978e-02
MAGEA10	 7.137258e-02
MAGEA10-MAGEA5	 1.643263e-02
MAGEA11	-3.338577e-02
MAGEA12	-3.928044e-02
MAGEA2	-5.175766e-01
MAGEA2B	-2.220217e-01
MAGEA3	 2.977073e-01
MAGEA4	 1.775444e-01
MAGEA6	 5.165302e-02
MAGEA8	-7.241403e-02
MAGEA9	-4.907784e-01
MAGEA9B	 2.602979e-01
MAGEB1	 2.072554e-01
MAGEB10	 1.062944e-01
MAGEB16	 1.332722e-01
MAGEB17	 2.118111e-01
MAGEB18	 2.321181e-01
MAGEB2	 2.150674e-01
MAGEB3	 1.744269e-01
MAGEB4	 2.283963e-01
MAGEB5	 1.375351e-01
MAGEB6	 2.109047e-01
MAGEC1	 3.539037e-02
MAGEC2	 6.639122e-02
MAGEC3	 1.031412e-01
MAGED1	-2.027191e-02
MAGED2	 1.618359e-01
MAGED4	-6.214606e-02
MAGED4B	 1.796147e-01
MAGEE1	 4.323690e-02
MAGEE2	-3.304681e-03
MAGEF1	 5.232061e-04
MAGEH1	-3.101800e-03
MAGEL2	-2.250618e-02
MAGI1	-8.120082e-03
MAGI2	 7.067976e-02
MAGI3	 2.610777e-01
MAGIX	-6.191000e-02
MAGOH	-2.445142e-03
MAGOHB	-2.283342e-01
MAGT1	-1.652241e-01
MAK	 4.427610e-02
MAK16	-7.647594e-01
MAL	 4.251644e-02
MAL2	-3.429027e-01
MALL	 2.327768e-02
MALSU1	-4.047834e-01
MALT1	 1.300910e-01
MAMDC2	 1.958518e-01
MAMDC4	 1.129128e-01
MAML1	-1.754081e-02
MAML2	-7.875304e-02
MAML3	-1.347344e-01
MAMLD1	 1.243485e-01
MAMSTR	 1.669535e-01
MAN1A1	 5.043862e-02
MAN1A2	 3.271574e-01
MAN1B1	 2.509138e-01
MAN1C1	 7.226433e-02
MAN2A1	 3.555153e-01
MAN2A2	 2.074299e-01
MAN2B1	-2.547433e-02
MAN2B2	-5.909171e-02
MAN2C1	 1.129523e-01
MANBA	 1.370592e-01
MANBAL	 2.842464e-01
MANEA	 8.527238e-02
MANEAL	 1.877670e-01
MANF	-3.744069e-02
MANSC1	 9.589604e-02
MANSC4	 1.713943e-01
MAOA	 2.354614e-01
MAOB	 6.525528e-03
MAP10	 2.266561e-01
MAP1A	-4.875839e-02
MAP1B	-6.639737e-02
MAP1LC3A	 6.112880e-02
MAP1LC3B	 9.246845e-03
MAP1LC3B2	 3.268760e-01
MAP1LC3C	 3.193082e-02
MAP1S	 2.911608e-01
MAP2	 1.654134e-01
MAP2K1	-2.340678e-01
MAP2K2	 2.568956e-01
MAP2K3	-1.724596e-01
MAP2K4	 2.611160e-01
MAP2K5	 1.267655e-01
MAP2K6	 1.543661e-01
MAP2K7	 1.016906e-01
MAP3K1	 6.095105e-02
MAP3K10	 5.374423e-02
MAP3K11	 1.375252e-02
MAP3K12	-1.343228e-01
MAP3K13	 2.055411e-01
MAP3K14	 1.469163e-01
MAP3K19	-1.672314e-01
MAP3K2	 7.736455e-02
MAP3K3	-2.900920e-02
MAP3K4	-1.639057e-02
MAP3K5	-5.386346e-02
MAP3K6	-3.196799e-03
MAP3K7	 1.448014e-02
MAP3K7CL	-2.812470e-01
MAP3K8	 7.229464e-02
MAP3K9	-5.342353e-02
MAP4	-8.678089e-03
MAP4K1	 1.972096e-01
MAP4K2	-2.110724e-01
MAP4K3	 1.685814e-01
MAP4K4	 1.169066e-01
MAP4K5	 2.594998e-01
MAP6	 1.906378e-01
MAP6D1	 4.669398e-02
MAP7	 6.521969e-02
MAP7D1	 2.426510e-01
MAP7D2	 5.137052e-02
MAP7D3	 1.613366e-02
MAP9	 2.813684e-01
MAPK1	-1.445045e-01
MAPK10	 3.316895e-02
MAPK11	-6.425695e-03
MAPK12	 1.594508e-01
MAPK13	 1.887937e-01
MAPK14	-2.237583e-01
MAPK15	-2.041943e-01
MAPK1IP1L	 1.244792e-01
MAPK3	-3.814035e-02
MAPK4	-5.925719e-03
MAPK6	 1.901074e-01
MAPK7	-1.045588e-01
MAPK8	 1.166927e-01
MAPK8IP1	 1.845323e-01
MAPK8IP2	 1.729877e-02
MAPK8IP3	 1.078473e-01
MAPK9	 1.737493e-01
MAPKAP1	-2.658334e-01
MAPKAPK2	-7.862811e-02
MAPKAPK3	 3.866740e-01
MAPKAPK5	 4.461597e-02
MAPKBP1	 1.630827e-01
MAPRE1	 2.401933e-03
MAPRE2	-1.236967e-01
MAPRE3	 1.170030e-01
MAPT	 3.110191e-01
MARC2	 2.138853e-01
MARCH10	 5.346018e-02
MARCH11	 5.904436e-02
MARCH3	-2.088306e-01
MARCH4	 1.432975e-01
MARCH5	-4.582491e-01
MARCH6	-9.277648e-02
MARCH7	-2.452126e-02
MARCH8	 5.243472e-02
MARCH9	-7.573615e-02
MARCKS	 1.946244e-02
MARCKSL1	-2.823502e-02
MARCO	 3.621762e-01
MARK1	 5.684739e-02
MARK2	-3.604288e-01
MARK3	 1.482704e-01
MARK4	-1.688213e-02
MARS	-5.658058e-01
MARS2	-3.359040e-01
MARVELD2	 1.380977e-01
MARVELD3	 7.156555e-02
MAS1	-7.943425e-02
MAS1L	-9.061250e-02
MASP1	 1.031995e-01
MASP2	 1.374623e-01
MAST1	 5.956089e-02
MAST2	 5.645892e-02
MAST3	 1.282568e-01
MAST4	 1.243916e-01
MASTL	-8.324331e-01
MAT1A	 8.208571e-02
MAT2A	-7.523428e-01
MAT2B	 3.328144e-01
MATK	-1.355662e-01
MATN1	 4.218879e-01
MATN2	-2.288889e-02
MATN3	-7.922763e-03
MATN4	 9.096625e-02
MATR3	-3.677232e-01
MAU2	-6.177119e-01
MAVS	 1.997373e-02
MAX	-1.967942e-01
MAZ	 4.287450e-02
MB	 1.341121e-01
MB21D1	 9.445376e-02
MB21D2	-2.816416e-02
MBD1	-2.176678e-01
MBD2	-1.112528e-01
MBD3	-2.617434e-01
MBD3L1	 1.621496e-01
MBD3L2	-3.721737e-01
MBD3L3	-2.096760e-01
MBD3L4	-7.778123e-01
MBD3L5	-5.391796e-02
MBD4	 2.104453e-01
MBD5	 1.339799e-01
MBD6	-6.734100e-02
MBIP	 3.656187e-01
MBL2	 4.142242e-02
MBLAC1	-1.355980e-02
MBLAC2	-1.133120e-02
MBNL1	 1.010381e-01
MBNL2	 1.785842e-01
MBNL3	 1.692702e-01
MBOAT1	-9.661216e-02
MBOAT2	 3.234202e-01
MBOAT4	 9.465443e-02
MBOAT7	 1.737838e-02
MBP	 2.422419e-01
MBTD1	-3.605541e-01
MBTPS1	-3.822417e-01
MBTPS2	-1.317271e+00
MC1R	-4.122042e-02
MC2R	-7.009234e-02
MC3R	-1.472358e-01
MC4R	-2.307372e-02
MC5R	-5.156606e-03
MCAM	 1.731265e-01
MCAT	-3.328002e-02
MCC	 6.380972e-02
MCCC1	-2.579473e-02
MCCC2	 1.026522e-01
MCCD1	 1.199870e-01
MCEE	-4.206673e-01
MCF2	-1.301547e-01
MCF2L	 1.598124e-01
MCF2L2	-4.828165e-02
MCFD2	-1.155847e-01
MCHR1	 5.816040e-02
MCHR2	 4.163337e-02
MCIDAS	-7.471091e-04
MCL1	 1.761006e-01
MCM10	-2.259515e-01
MCM2	-6.620131e-01
MCM3	-7.010372e-01
MCM3AP	-9.694991e-01
MCM4	-9.572529e-01
MCM5	-9.898711e-01
MCM6	-1.306757e+00
MCM7	-8.431337e-01
MCM8	 5.185424e-04
MCM9	-1.047889e-01
MCMBP	-6.733271e-01
MCMDC2	 1.203191e-01
MCOLN1	-1.580842e-03
MCOLN2	 1.378026e-01
MCOLN3	 5.341237e-02
MCPH1	-1.149002e-01
MCRS1	-1.581133e-02
MCTP1	 8.941085e-02
MCTP2	 2.010236e-02
MCTS1	-1.581986e-01
MCU	 7.699253e-02
MCUR1	 3.466013e-02
MDC1	-2.664358e-01
MDFI	-1.030565e-01
MDFIC	 1.952800e-01
MDGA1	 9.059498e-02
MDGA2	 3.262584e-01
MDH1	 2.133800e-01
MDH1B	 1.626767e-02
MDH2	-6.790118e-03
MDK	-2.082762e-01
MDM1	 8.175862e-02
MDM2	 8.758981e-02
MDM4	-2.009983e-02
MDN1	-5.657587e-01
MDP1	-9.767745e-02
ME1	 1.008035e-01
ME2	 1.321859e-01
ME3	-6.803252e-02
MEA1	 2.023816e-02
MEAF6	 1.180132e-01
MECOM	-2.778133e-01
MECP2	 3.595115e-01
MECR	 3.009527e-01
MED1	-1.811248e-01
MED10	-4.946212e-01
MED11	-1.163688e+00
MED12	-8.011079e-01
MED12L	 9.925242e-02
MED13	 1.550374e-01
MED13L	-2.377743e-02
MED14	-1.008304e+00
MED15	-3.095866e-01
MED16	-2.142554e-01
MED17	-6.705468e-01
MED18	-8.986949e-02
MED19	-1.241270e-01
MED20	-5.465604e-01
MED21	-1.062236e+00
MED22	-3.299927e-01
MED23	-5.131251e-01
MED24	-2.736317e-01
MED25	-2.293705e-01
MED26	-1.940198e-01
MED27	-4.263369e-01
MED28	-3.968460e-01
MED29	-2.121688e-01
MED30	-1.020851e+00
MED31	-5.877914e-01
MED4	-8.446673e-01
MED6	-1.027028e+00
MED7	-4.805279e-01
MED8	-1.216377e+00
MED9	-5.039664e-01
MEDAG	 2.679133e-01
MEF2A	 1.914861e-01
MEF2B	-3.097718e-02
MEF2BNB	-1.933554e-01
MEF2BNB-MEF2B	 1.495783e-01
MEF2C	 1.079513e-01
MEF2D	 9.675145e-02
MEFV	 1.728766e-01
MEGF10	 2.059564e-01
MEGF11	-1.130257e-01
MEGF6	 4.235956e-02
MEGF8	 9.309370e-02
MEGF9	 1.564948e-01
MEI1	 1.752432e-01
MEIG1	 1.006864e-01
MEIOB	 2.449922e-01
MEIS1	 2.795377e-02
MEIS2	 1.855302e-03
MEIS3	 5.136951e-02
MELK	 2.902491e-01
MEMO1	 1.241171e-01
MEN1	-2.888503e-02
MEOX1	 8.063491e-02
MEOX2	 9.543782e-02
MEP1A	 1.508359e-01
MEP1B	-9.191386e-02
MEPCE	-5.647513e-01
MEPE	 8.699742e-02
MERTK	 2.889982e-01
MESDC1	 3.521540e-02
MESDC2	-1.154324e-01
MESP1	 2.270945e-01
MESP2	 2.861578e-02
MEST	 9.629823e-02
MET	 3.743578e-02
METAP1	-5.670457e-01
METAP1D	 9.999033e-02
METAP2	-3.783267e-01
METRN	 1.237521e-01
METRNL	-3.790317e-02
METTL1	-5.218189e-01
METTL10	 1.911360e-01
METTL11B	 6.659454e-03
METTL12	 2.310980e-01
METTL13	 6.124008e-02
METTL14	-1.101761e+00
METTL15	 1.718205e-02
METTL16	-4.992480e-01
METTL17	-2.906911e-01
METTL18	 1.729632e-01
METTL20	 6.999221e-02
METTL21A	 1.385448e-01
METTL21B	 1.216127e-01
METTL21C	 2.283647e-01
METTL21D	 3.434760e-02
METTL22	 1.223758e-01
METTL23	 3.294588e-01
METTL24	-6.085572e-03
METTL25	 5.189710e-03
METTL2A	 8.771703e-03
METTL2B	-3.504345e-01
METTL3	-4.779447e-01
METTL4	-4.598745e-02
METTL5	-3.844092e-01
METTL6	 2.189272e-01
METTL7A	-4.995185e-02
METTL7B	 1.089297e-01
METTL9	-1.089381e-01
MEX3A	 1.477028e-01
MEX3B	-3.586157e-02
MEX3C	 1.112618e-01
MEX3D	 3.075069e-01
MFAP1	-6.646949e-01
MFAP2	 3.972720e-02
MFAP3	 2.626112e-01
MFAP3L	 2.899618e-02
MFAP4	 1.699463e-01
MFAP5	 4.168501e-02
MFF	 4.336167e-02
MFGE8	 2.084288e-02
MFHAS1	 1.389434e-01
MFI2	-1.594310e-01
MFN1	-2.396606e-02
MFN2	-8.830445e-01
MFNG	-3.297619e-03
MFRP	 1.141094e-01
MFSD1	 7.611039e-02
MFSD10	 2.946383e-01
MFSD11	-7.424031e-02
MFSD12	 1.109098e-01
MFSD2A	 1.015790e-01
MFSD2B	 6.579117e-02
MFSD3	 1.263514e-01
MFSD4	 6.802534e-02
MFSD5	-9.922704e-02
MFSD6	-5.415945e-02
MFSD6L	-1.493398e-01
MFSD7	 3.043045e-01
MFSD8	 1.039477e-02
MFSD9	 4.127407e-01
MGA	-6.057887e-02
MGAM	 2.853003e-01
MGARP	 7.768092e-02
MGAT1	-1.842239e-01
MGAT2	-1.163535e-01
MGAT3	 2.496484e-01
MGAT4A	 9.209558e-02
MGAT4B	-3.216078e-01
MGAT4C	 8.615691e-02
MGAT5	 1.006654e-02
MGAT5B	 6.237631e-03
MGEA5	 1.799088e-02
MGLL	-3.632070e-01
MGME1	 1.386134e-01
MGMT	-2.178733e-01
MGP	 1.293284e-01
MGRN1	 8.020557e-02
MGST1	-2.109757e-01
MGST2	 2.243313e-01
MGST3	 3.961413e-02
MIA	-8.346268e-03
MIA2	 2.534446e-01
MIA3	 1.571579e-01
MIB1	-1.388671e-01
MIB2	-2.741847e-01
MICA	 1.403826e-01
MICAL1	 9.445870e-03
MICAL2	 1.772818e-01
MICAL3	 4.857876e-02
MICALCL	 1.306004e-01
MICALL1	-1.075059e-01
MICALL2	-5.642710e-02
MICB	 7.232976e-02
MICU1	 3.291142e-01
MICU2	 3.115604e-01
MICU3	 8.007307e-02
MID1	 1.785246e-01
MID1IP1	 1.399230e-01
MID2	-1.288601e-01
MIDN	 1.437590e-01
MIEF1	 3.558717e-01
MIEF2	 2.159202e-01
MIEN1	-2.172986e-01
MIER1	 3.154039e-02
MIER2	 2.352601e-01
MIER3	 9.232205e-02
MIF	-8.810499e-02
MIF4GD	 1.774544e-01
MIIP	 1.855514e-01
MILR1	 1.108206e-01
MINA	-2.047317e-01
MINK1	 2.346447e-01
MINOS1	-2.308383e-01
MINPP1	 2.045872e-01
MIOS	-7.024771e-01
MIOX	-1.051905e-01
MIP	 1.810955e-02
MIPEP	-7.173637e-02
MIPOL1	 1.945054e-01
MIR205HG	 5.956791e-02
MIS12	-8.178635e-01
MIS18A	-8.840569e-01
MIS18BP1	-1.255236e-01
MISP	 2.261782e-01
MITD1	 2.423535e-01
MITF	 2.777784e-01
MIXL1	 2.796769e-01
MKI67	 7.408546e-02
MKI67IP	-1.288033e+00
MKKS	 8.113138e-02
MKL1	 2.246989e-01
MKL2	-2.654703e-01
MKLN1	 2.624206e-01
MKNK1	 2.158897e-01
MKNK2	 2.974725e-01
MKRN1	-6.134545e-02
MKRN2	 7.618974e-02
MKRN3	-2.771011e-02
MKS1	 5.868599e-02
MKX	 1.585762e-01
MLANA	 1.533385e-03
MLC1	-1.165662e-01
MLEC	 1.642832e-01
MLF1	 1.606701e-01
MLF1IP	 2.448708e-01
MLF2	-1.285069e-01
MLH1	-2.482959e-02
MLH3	-2.908871e-02
MLIP	 2.205842e-01
MLKL	 3.804792e-01
MLL	-2.544626e-01
MLL2	 5.284604e-02
MLL3	 1.934116e-01
MLL4	-5.838516e-02
MLL5	-1.884886e-01
MLLT1	 3.658939e-01
MLLT10	 2.414180e-01
MLLT11	 1.162010e-01
MLLT3	 1.803464e-01
MLLT4	 1.794818e-01
MLLT6	 2.655237e-01
MLN	 1.244362e-01
MLNR	-6.258760e-02
MLPH	 2.448637e-01
MLST8	-9.199331e-02
MLX	-3.748574e-01
MLXIP	-7.042804e-02
MLXIPL	 5.086162e-02
MLYCD	 5.991372e-02
MMAA	-2.538613e-02
MMAB	 2.445208e-01
MMACHC	 2.936825e-02
MMADHC	 8.074929e-02
MMD	-1.137081e-01
MMD2	 2.600135e-02
MME	 3.848908e-02
MMEL1	 1.344801e-01
MMGT1	-5.053406e-01
MMP1	 2.192957e-01
MMP10	 1.454851e-01
MMP11	-2.683474e-02
MMP12	 9.627792e-02
MMP13	 1.726235e-01
MMP14	 1.247647e-02
MMP15	 2.195770e-01
MMP16	-1.892504e-01
MMP17	 4.444078e-01
MMP19	-1.376206e-01
MMP2	 9.975948e-03
MMP20	 1.117483e-02
MMP21	 3.144531e-02
MMP23B	-1.817543e-01
MMP24	-2.467434e-01
MMP25	 6.600166e-02
MMP26	 8.831573e-02
MMP27	-5.676518e-02
MMP28	-3.686142e-02
MMP3	 2.041353e-01
MMP7	 2.734668e-02
MMP8	-1.485931e-01
MMP9	 4.284726e-02
MMRN1	-7.740815e-02
MMRN2	-1.018088e-01
MMS19	-2.713637e-01
MMS22L	-4.577102e-01
MN1	 3.001947e-01
MNAT1	-3.167841e-01
MND1	 2.787804e-01
MNDA	-6.580947e-02
MNF1	 1.824588e-01
MNS1	 1.675936e-01
MNT	-3.795944e-01
MNX1	 1.132195e-02
MOAP1	-1.770873e-02
MOB1A	 2.828160e-01
MOB1B	 3.254422e-01
MOB2	 5.451275e-02
MOB3A	 1.150681e-01
MOB3B	 1.713530e-01
MOB3C	 2.183192e-01
MOB4	-3.307533e-01
MOBP	 3.211930e-01
MOCOS	 1.124558e-02
MOCS1	 5.741906e-02
MOCS2	-2.075597e-02
MOCS3	-3.970637e-01
MOG	-1.185094e-01
MOGAT1	-2.900083e-02
MOGAT2	 7.633233e-02
MOGAT3	-3.924269e-02
MOGS	-1.054025e-01
MOK	 1.205195e-01
MON1A	-7.320131e-02
MON1B	 1.680930e-01
MON2	 1.455819e-01
MORC1	 2.685311e-01
MORC2	 1.835225e-01
MORC3	-3.169617e-02
MORC4	-2.039119e-01
MORF4L1	 3.432379e-02
MORF4L2	 1.223264e-02
MORN1	-2.958404e-03
MORN2	 1.956303e-01
MORN3	 3.334414e-01
MORN4	 1.406598e-01
MORN5	-7.461661e-02
MOS	-1.995749e-02
MOSPD1	 5.164195e-03
MOSPD2	 2.275763e-01
MOSPD3	 2.187947e-01
MOV10	-7.711659e-02
MOV10L1	 8.431096e-02
MOXD1	 1.986767e-01
MPC1	 2.020634e-01
MPC1L	 4.229978e-02
MPC2	 2.946168e-01
MPDU1	 5.493386e-03
MPDZ	 1.078509e-01
MPEG1	-8.144898e-02
MPG	-1.735740e-01
MPHOSPH10	-1.292407e-01
MPHOSPH6	-1.459158e-01
MPHOSPH8	 1.254885e-03
MPI	 6.666003e-03
MPL	 1.271660e-01
MPLKIP	-1.338114e-01
MPND	-6.621777e-02
MPO	-1.374022e-01
MPP1	 1.844190e-01
MPP2	-2.420712e-02
MPP3	 2.897704e-02
MPP4	 1.810410e-01
MPP5	-1.852745e-04
MPP6	 2.111374e-01
MPP7	 1.100641e-01
MPPE1	 9.960315e-02
MPPED1	 1.977320e-01
MPPED2	 1.753922e-01
MPRIP	-7.600563e-02
MPST	-1.172482e-01
MPV17	 2.159397e-01
MPV17L	 9.597141e-02
MPV17L2	-1.800353e-01
MPZ	-9.391587e-04
MPZL1	 8.761094e-02
MPZL2	-5.533762e-01
MPZL3	 1.911832e-01
MR1	 7.038498e-03
MRAP	 2.342080e-02
MRAP2	 1.377579e-01
MRAS	 1.417155e-01
MRC1	 1.590731e-01
MRC2	 6.620975e-02
MRE11A	-3.252968e-01
MREG	 1.110229e-01
MRFAP1	-1.624300e-01
MRFAP1L1	-4.641774e-02
MRGBP	-3.934720e-01
MRGPRD	 2.054261e-01
